"1B","19-20","4","Maintenance and repair works","200000","Maintenance","","",""
"1B","19-20","5","Rada Roda cleaning work","200000","Cleaning","","",""
"1B","19-20","6","Masks distribution","200000","Help / Fund / Relief Work","","",""
"1C","19-20","1","Electrical works","133520.22","Electrification","","",""
"1C","19-20","2","Electrical works","129030.19","Electrification","","",""
"1C","19-20","3","Electrical works","131832.38","Electrification","","",""
"1C","19-20","4","Electrical works","131571.49","Electrification","","",""
"1C","19-20","5","Electrical works","133917.24","Electrification","","",""
"1C","19-20","6","Electrical works","131685.28","Electrification","","",""
"1C","19-20","7","Electrical works","133520.22","Electrification","","",""
"1C","19-20","8","Electrical works","134168.43","Electrification","","",""
"1C","19-20","9","Electrical works","129999.71","Electrification","","",""
"1C","19-20","10","Decoration works","199107.98","Decoration","","",""
"1D","19-20","1","Rada Roda cleaning work","149479.1","Cleaning","","",""
"1D","19-20","2","Street lights","141268.68","Electrification","","",""
"1D","19-20","3","Street lights","95766.82","Electrification","","",""
"1D","19-20","4","Footpath repairs","145302.79","Footpath","","",""
"1D","19-20","5","Toilet repairs","149168.74","Toilet","","",""
"1D","19-20","6","Footpath repairs","142494.5","Footpath","","",""
"1D","19-20","7","Electrical works","151794.5","Electrification","","",""
"1D","19-20","8","Benches","162733.29","Benches","","",""
"1D","19-20","9","Development works","100000","Development work","","",""
"1D","19-20","10","Road works","146894.81","Road","","",""
"2A","19-20","1","Drainage works","135804.13","Drainage","","",""
"2A","19-20","2","Concretization work","136029.18","Concretization","","",""
"2A","19-20","3","Toilet repairs","133023","Toilet","","",""
"2A","19-20","4","Toilet repairs","161717.06","Toilet","","",""
"2A","19-20","5","Concretization work","138432","Concretization","","",""
"2A","19-20","6","Drainage works","141183","Drainage","","",""
"2A","19-20","7","Benches","149964.94","Benches","","",""
"2A","19-20","8","Drainage works","200000","Drainage","","",""
"2B","19-20","1","Drainage works","169692","Drainage","","",""
"2B","19-20","2","Drainage works","169583","Drainage","","",""
"2B","19-20","3","Benches","113000","Benches","","",""
"2B","19-20","4","Road works","198907.24","Road","","",""
"2B","19-20","5","Nameplates","198834.06","Nameplates","","",""
"2B","19-20","6","Colouring slogans","195838","Decoration","","",""
"2B","19-20","7","Colouring slogans","166123","Decoration","","",""
"2B","19-20","8","Toilet repairs","169583","Toilet","","",""
"2B","19-20","9","Road works","198907.24","Road","","",""
"2B","19-20","10","Benches","199408.13","Benches","","",""
"2C","19-20","1","Theramaplastic paint","198432.52","Traffic","","",""
"2C","19-20","2","Benches","197987.11","Benches","","",""
"2C","19-20","3","Footpath repairs","149728.34","Footpath","","",""
"2C","19-20","4","Toilet repairs","200000","Toilet","","",""
"2C","19-20","5","Drainage works","165061.67","Drainage","","",""
"2C","19-20","6","Water proofing and repairs","200000","Buildings","","",""
"2C","19-20","7","Samaj Mandir repairs","200000","Buildings","","",""
"2C","19-20","8","Repair and maintenance","156853","Buildings","","",""
"2C","19-20","9","Library shed","100000","Library","","",""
"2C","19-20","10","Toilet repairs","199584","Toilet","","",""
"2D","19-20","1","Buddha vihar repairs","144776.46","Buildings","","",""
"2D","19-20","2","Convex mirrors-Roads","179546.84","Traffic","","",""
"2D","19-20","3","Ganeshotsav works","164962.29","Ganeshotsav","","",""
"2D","19-20","4","Dhakal gadi","161769.19","Waste disposal","","",""
"2D","19-20","5","Samaj Mandir repairs","75100.32","Buildings","","",""
"2D","19-20","6","Samaj Mandir repairs","100000","Buildings","","",""
"2D","19-20","7","Convex mirrors-Roads","168743.48","Traffic","","",""
"2D","19-20","8","Fencing and gate","90294.03","Fencing","","",""
"2D","19-20","9","Dhakal gadi","74146.58","Waste disposal","","",""
"2D","19-20","10","Convex mirrors-Roads","167743.48","Traffic","","",""
"6A","19-20","1","Samaj Mandir repairs","145463.05","Buildings","","",""
"6A","19-20","2","Samaj Mandir repairs","196626.16","Buildings","","",""
"6A","19-20","3","Concretization work","85271.11","Concretization","","",""
"6A","19-20","4","Concretization work","120840.52","Concretization","","",""
"6A","19-20","5","Rada Roda cleaning work","146726","Cleaning","","",""
