"GHOLE ROAD - SHIVAJI NAGAR","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","273","","","","","","","","","","","","","","","","","","",""
"Ward No.","Year","Sr. No.","Details of the work","Amount","Expense Code","Issue Status","Original Comment","Resolution Comment","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"14","18-19","95","drainage line","938000","Drainage","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","96","hospital","193000","Medical","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","97","school repair","455000","Education","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","98","social temple","239000","Buildings","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","99","social temple","249000","Buildings","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","100","social temple","108000","Buildings","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","101","road","146000","Road","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","102","road","270000","Road","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","103","colouring","16000","Colouring","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","104","cleaning","233000","Cleaning","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","105","chamber repair","178000","Drainage","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","106","road","238000","Road","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","107","drainage line","466000","Drainage","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","108","drainage line","216000","Drainage","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","109","drainage line","386000","Drainage","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","110","concretization","226000","Concretization","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","111","cleaning","366000","Cleaning","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","112","toilet","387000","Toilet","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","113","development work","227000","Development work","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","114","toilet","360000","Toilet","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","115","toilet","488000","Toilet","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","116","concretization","427000","Concretization","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","117","toilet","384000","Toilet","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","118","drainage line","474000","Drainage","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","119","drainage line","400000","Drainage","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","120","toilet","405000","Toilet","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","121","drainage line","361000","Drainage","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","122","concretization","393000","Concretization","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","123","drainage line","427000","Drainage","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","124","road","422000","Road","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","125","foothpath","423000","Footpath","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","126","pavement block","386000","Pavement blocks","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","127","pavement block","386000","Pavement blocks","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","128","development work","387000","Development work","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","129","concretization","383000","Concretization","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","130","toilet","364000","Toilet","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","131","school","394000","Education","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","132","toilet","988000","Toilet","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","133","toilet","314000","Toilet","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","134","drainage line","748000","Drainage","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","135","drainage line","373000","Drainage","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","136","drainage line","373000","Drainage","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","137","drainage line","404000","Drainage","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","138","drainage line","388000","Drainage","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","139","concretization","368000","Concretization","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","140","toilet","371000","Toilet","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","141","hospital","423000","Medical","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","142","development work","136000","Development work","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","143","foothpath","377000","Footpath","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","144","toilet","331000","Toilet","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","145","school","344000","Education","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","18-19","146","drainage line","380000","Drainage","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"7C","19-20","1","road","785000","Road","","","","","","","","","","","","","","","","","","","",""
"7C","19-20","2","road","754000","Road","","","","","","","","","","","","","","","","","","","",""
"7C","19-20","3","foothpath","714000","Footpath","","","","","","","","","","","","","","","","","","","",""
"7D","19-20","4","foothpath","653000","Footpath","","","","","","","","","","","","","","","","","","","",""
"7A","19-20","5","development work","860000","Development work","","","","","","","","","","","","","","","","","","","",""
"7A","19-20","6","concretization","774000","Concretization","","","","","","","","","","","","","","","","","","","",""
"7C","19-20","7","concretization","192000","Concretization","","","","","","","","","","","","","","","","","","","",""
"7C","19-20","8","asphalting","782000","Road","","","","","","","","","","","","","","","","","","","",""
"7D","19-20","9","concretization","788000","Concretization","","","","","","","","","","","","","","","","","","","",""
"7D","19-20","10","concretization","695000","Concretization","","","","","","","","","","","","","","","","","","","",""
"7C","19-20","11","direction and nameplate","304000","Nameplates","","","","","","","","","","","","","","","","","","","",""
"7D","19-20","12","direction and nameplate","790000","Nameplates","","","","","","","","","","","","","","","","","","","",""
"7B","19-20","13","rainy line","512000","Rain Water Harvesting","","","","","","","","","","","","","","","","","","","",""
"7C","19-20","14","rainy line","363000","Rain Water Harvesting","","","","","","","","","","","","","","","","","","","",""
"7","19-20","15","road","357000","Road","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","19-20","16","road","357000","Road","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","19-20","17","road","357000","Road","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","19-20","18","foothpath","381000","Footpath","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","19-20","19","chamber","174000","Drainage","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","19-20","20","traffic","292000","Traffic","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","19-20","21","development work","296000","Development work","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7A","19-20","22","school","628000","Education","","","","","","","","","","","","","","","","","","","",""
"7B","19-20","23","school","753000","Education","","","","","","","","","","","","","","","","","","","",""
"7C","19-20","24","decoration","708000","Decoration","","","","","","","","","","","","","","","","","","","",""
"7C","19-20","25","school","737000","Education","","","","","","","","","","","","","","","","","","","",""
"7D","19-20","26","school","397000","Education","","","","","","","","","","","","","","","","","","","",""
"7C","19-20","27","development work","781000","Development work","","","","","","","","","","","","","","","","","","","",""
"7A","19-20","28","colouring","998000","Colouring","","","","","","","","","","","","","","","","","","","",""
"7B","19-20","29","colouring","729000","Colouring","","","","","","","","","","","","","","","","","","","",""
"7B","19-20","30","colouring","703000","Colouring","","","","","","","","","","","","","","","","","","","",""
"7C","19-20","31","decoration wall","659000","Decoration","","","","","","","","","","","","","","","","","","","",""
"7D","19-20","32","build the hall","663000","Buildings","","","","","","","","","","","","","","","","","","","",""
"7D","19-20","33","laying the floor","830000","Development work","","","","","","","","","","","","","","","","","","","",""
"7A","19-20","34","painting the wall","649000","Colouring","","","","","","","","","","","","","","","","","","","",""
"7B","19-20","35","repair te wall","987000","Buildings","","","","","","","","","","","","","","","","","","","",""
"7C","19-20","36","development work","829000","Development work","","","","","","","","","","","","","","","","","","","",""
"7D","19-20","37","sports work","619000","Education","","","","","","","","","","","","","","","","","","","",""
"7","19-20","38","traffic","367000","Traffic","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","19-20","39","traffic","371000","Traffic","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","19-20","40","social temple","390000","Buildings","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","19-20","41","development work","384000","Development work","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","19-20","42","traffic","337000","Traffic","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","19-20","43","water related work","395000","Water supply","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","19-20","44","toilet","383000","Toilet","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","19-20","45","toilet","358000","Toilet","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","19-20","46","toilet","337000","Toilet","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","19-20","47","concretization","358000","Concretization","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","19-20","48","toilet","357000","Toilet","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7A","19-20","49","toilet","669000","Toilet","","","","","","","","","","","","","","","","","","","",""
"7B","19-20","50","toilet","780000","Toilet","","","","","","","","","","","","","","","","","","","",""
"7C","19-20","51","toilet","675000","Toilet","","","","","","","","","","","","","","","","","","","",""
"7D","19-20","52","toilet","669000","Toilet","","","","","","","","","","","","","","","","","","","",""
"7","19-20","53","toilet","299000","Toilet","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","19-20","54","toilet","344000","Toilet","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","19-20","55","toilet","346000","Toilet","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","19-20","56","concretization","345000","Concretization","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","19-20","57","laying the floor","345000","Development work","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","19-20","58","toilet","357000","Toilet","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","19-20","59","toilet","357000","Toilet","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","19-20","60","concretization","344000","Concretization","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7A","19-20","61","drainage line","699000","Drainage","","","","","","","","","","","","","","","","","","","",""
"7A","19-20","62","drainage line","748000","Drainage","","","","","","","","","","","","","","","","","","","",""
"7A","19-20","63","drainage line","761000","Drainage","","","","","","","","","","","","","","","","","","","",""
"7A","19-20","64","drainage line","763000","Drainage","","","","","","","","","","","","","","","","","","","",""
"7A","19-20","65","drainage line","727000","Drainage","","","","","","","","","","","","","","","","","","","",""
"7B","19-20","66","drainage line","783000","Drainage","","","","","","","","","","","","","","","","","","","",""
"7D","19-20","67","drainage line","718000","Drainage","","","","","","","","","","","","","","","","","","","",""
"7D","19-20","68","drainage line","748000","Drainage","","","","","","","","","","","","","","","","","","","",""
"7D","19-20","69","drainage line","699000","Drainage","","","","","","","","","","","","","","","","","","","",""
"7D","19-20","70","drainage line","789000","Drainage","","","","","","","","","","","","","","","","","","","",""
"7D","19-20","71","drainage line","736000","Drainage","","","","","","","","","","","","","","","","","","","",""
"7D","19-20","72","drainage line","725000","Drainage","","","","","","","","","","","","","","","","","","","",""
"7C","19-20","73","cleaning","883000","Cleaning","","","","","","","","","","","","","","","","","","","",""
"7","19-20","74","cleaning","184000","Cleaning","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","19-20","75","drainage line","358000","Drainage","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","19-20","76","drainage line","400000","Drainage","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","19-20","77","drainage line","358000","Drainage","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","19-20","78","cleaning","171000","Cleaning","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","19-20","79","cleaning","180000","Cleaning","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","19-20","80","chamber","179000","Drainage","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","19-20","81","chamber","180000","Drainage","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","19-20","82","drainage line","357000","Drainage","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","19-20","83","drainage line","357000","Drainage","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","19-20","84","development work","376000","Development work","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","19-20","85","school","344000","Education","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7D","19-20","86","concretization","790000","Concretization","","","","","","","","","","","","","","","","","","","",""
"7B","19-20","87","decoration","953000","Decoration","","","","","","","","","","","","","","","","","","","",""
"7A","19-20","88","chamber","890000","Drainage","","","","","","","","","","","","","","","","","","","",""
"7","19-20","89","drainage line","327000","Drainage","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","19-20","90","drainage line","354000","Drainage","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","19-20","91","chamber","355000","Drainage","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"7","19-20","92","development work","373000","Development work","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"14B","19-20","93","road","750000","Road","","","","","","","","","","","","","","","","","","","",""
"14B","19-20","94","road","750000","Road","","","","","","","","","","","","","","","","","","","",""
"14B","19-20","95","road","756000","Road","","","","","","","","","","","","","","","","","","","",""
"14B","19-20","96","foothpath","782000","Footpath","","","","","","","","","","","","","","","","","","","",""
"14B","19-20","97","pavement block","989000","Pavement blocks","","","","","","","","","","","","","","","","","","","",""
"14A","19-20","98","cleaning","883000","Cleaning","","","","","","","","","","","","","","","","","","","",""
"14B","19-20","99","concretization","175000","Concretization","","","","","","","","","","","","","","","","","","","",""
"14B","19-20","100","cleaning","449000","Cleaning","","","","","","","","","","","","","","","","","","","",""
"14D","19-20","101","laying the floor","777000","Development work","","","","","","","","","","","","","","","","","","","",""
"14A","19-20","102","concretization","800000","Concretization","","","","","","","","","","","","","","","","","","","",""
"14B","19-20","103","concretization","1000000","Concretization","","","","","","","","","","","","","","","","","","","",""
"14B","19-20","104","traffic","868000","Traffic","","","","","","","","","","","","","","","","","","","",""
"14B","19-20","105","direction and nameplate","384000","Nameplates","","","","","","","","","","","","","","","","","","","",""
"14C","19-20","106","direction and nameplate","384000","Nameplates","","","","","","","","","","","","","","","","","","","",""
"14D","19-20","107","direction and nameplate","989000","Nameplates","","","","","","","","","","","","","","","","","","","",""
"14A","19-20","108","rainy line","732000","Rain Water Harvesting","","","","","","","","","","","","","","","","","","","",""
"14B","19-20","109","school","820000","Education","","","","","","","","","","","","","","","","","","","",""
"14B","19-20","110","school","845000","Education","","","","","","","","","","","","","","","","","","","",""
"14B","19-20","111","development work","350000","Development work","","","","","","","","","","","","","","","","","","","",""
"14A","19-20","112","colouring","700000","Colouring","","","","","","","","","","","","","","","","","","","",""
"14B","19-20","113","development work","749000","Development work","","","","","","","","","","","","","","","","","","","",""
"14B","19-20","114","decoration","534000","Decoration","","","","","","","","","","","","","","","","","","","",""
"14C","19-20","115","development work","357000","Development work","","","","","","","","","","","","","","","","","","","",""
"14C","19-20","116","development work","737000","Development work","","","","","","","","","","","","","","","","","","","",""
"14B","19-20","117","social temple","742000","Buildings","","","","","","","","","","","","","","","","","","","",""
"14","19-20","118","school","403000","Education","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"14","19-20","119","development work","373000","Development work","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"14A","19-20","120","toilet","650000","Toilet","","","","","","","","","","","","","","","","","","","",""
"14B","19-20","121","toilet","880000","Toilet","","","","","","","","","","","","","","","","","","","",""
"14B","19-20","122","toilet","838000","Toilet","","","","","","","","","","","","","","","","","","","",""
"14B","19-20","123","toilet","1000000","Toilet","","","","","","","","","","","","","","","","","","","",""
"14D","19-20","124","toilet","797000","Toilet","","","","","","","","","","","","","","","","","","","",""
"14","19-20","125","foothpath","500000","Footpath","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"14","19-20","126","traffic","280000","Traffic","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"14","19-20","127","road","421000","Road","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"14","19-20","128","cleaning","485000","Cleaning","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"14","19-20","129","cleaning","352000","Cleaning","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"14","19-20","130","direction and nameplate","345000","Nameplates","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"14","19-20","131","foothpath","496000","Footpath","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"14","19-20","132","asphalting","396000","Road","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"14B","19-20","133","drainage line","756000","Drainage","","","","","","","","","","","","","","","","","","","",""
"14B","19-20","134","drainage line","816000","Drainage","","","","","","","","","","","","","","","","","","","",""
"14D","19-20","135","drainage line","796000","Drainage","","","","","","","","","","","","","","","","","","","",""
"14A","19-20","136","cleaning","970000","Cleaning","","","","","","","","","","","","","","","","","","","",""
"14A","19-20","137","cleaning","974000","Cleaning","","","","","","","","","","","","","","","","","","","",""
"14B","19-20","138","drainage line","946000","Drainage","","","","","","","","","","","","","","","","","","","",""
"14C","19-20","139","cleaning","880000","Cleaning","","","","","","","","","","","","","","","","","","","",""
"14D","19-20","140","cleaning","983000","Cleaning","","","","","","","","","","","","","","","","","","","",""
"14","19-20","141","drainage line","335000","Drainage","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"14","19-20","142","chamber","355000","Drainage","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"14","19-20","143","drainage line","382000","Drainage","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"14","19-20","144","drainage line","382000","Drainage","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"14","19-20","145","drainage line","374000","Drainage","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"14","19-20","146","cleaning","318000","Cleaning","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"14","19-20","147","cleaning","333000","Cleaning","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"14","19-20","148","drainage line","352000","Drainage","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"14","19-20","149","toilet","390000","Toilet","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"14","19-20","150","traffic","983000","Traffic","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"14","19-20","151","concretization","692000","Concretization","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"14","19-20","152","toilet","390000","Toilet","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"14","19-20","153","drainage line","346000","Drainage","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"14","19-20","154","drainage line","342000","Drainage","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"14","19-20","155","drainage line","352000","Drainage","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"14","19-20","156","toilet","373000","Toilet","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"14","19-20","157","toilet","493000","Toilet","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"14","19-20","158","traffic","360000","Traffic","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"14","19-20","159","chamber","358000","Drainage","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"14","19-20","160","pavement block","360000","Pavement blocks","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"14","19-20","161","laying the floor","377000","Development work","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"14","19-20","162","development work","373000","Development work","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"14","19-20","163","drainage line","360000","Drainage","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"14","19-20","164","cleaning","328000","Cleaning","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"14","19-20","165","drainage line","357000","Drainage","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"14","19-20","166","drainage line","355000","Drainage","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"14","19-20","167","drainage line","302000","Drainage","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"14","19-20","168","drainage line","357000","Drainage","Open","A,B,C,D are not mention in ward no.","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"7A","20-21","1","toilet","620000","Toilet","","","","","","","","","","","","","","","","","","","",""
"7A","20-21","2","concretization","554000","Concretization","","","","","","","","","","","","","","","","","","","",""
"7A","20-21","3","drainage line","603000","Drainage","","","","","","","","","","","","","","","","","","","",""
"7B","20-21","4","school","330000","Education","","","","","","","","","","","","","","","","","","","",""
"7B","20-21","5","toilet","620000","Toilet","","","","","","","","","","","","","","","","","","","",""
"7B","20-21","6","toilet","298000","Toilet","","","","","","","","","","","","","","","","","","","",""
"7B","20-21","7","toilet","228000","Toilet","","","","","","","","","","","","","","","","","","","",""
"7B","20-21","8","toilet","579000","Toilet","","","","","","","","","","","","","","","","","","","",""
"7B","20-21","9","chamber repair","486000","Drainage","","","","","","","","","","","","","","","","","","","",""
"7B","20-21","10","drainage line","709000","Drainage","","","","","","","","","","","","","","","","","","","",""
"7B","20-21","11","drainage line","547000","Drainage","","","","","","","","","","","","","","","","","","","",""
"7B","20-21","12","drainage line","424000","Drainage","","","","","","","","","","","","","","","","","","","",""
"7B","20-21","13","drainage line","581000","Drainage","","","","","","","","","","","","","","","","","","","",""
"7B","20-21","14","drainage line","541000","Drainage","","","","","","","","","","","","","","","","","","","",""
"7C","20-21","15","drainage line","345000","Drainage","","","","","","","","","","","","","","","","","","","",""
"7D","20-21","16","drainage line","613000","Drainage","","","","","","","","","","","","","","","","","","","",""
"14A","20-21","17","direction and nameplate","443000","Nameplates","","","","","","","","","","","","","","","","","","","",""
"14A","20-21","18","colouring","262000","Colouring","","","","","","","","","","","","","","","","","","","",""
"14A","20-21","19","colouring","233000","Colouring","","","","","","","","","","","","","","","","","","","",""
"14A","20-21","20","toilet","260000","Toilet","","","","","","","","","","","","","","","","","","","",""
"14A","20-21","21","cleaning","760000","Cleaning","","","","","","","","","","","","","","","","","","","",""
"14D","20-21","22","toilet","516000","Toilet","","","","","","","","","","","","","","","","","","","",""
"14D","20-21","23","chamber repair","588000","Drainage","","","","","","","","","","","","","","","","","","","",""
"14D","20-21","24","school","991000","Education","","","","","","","","","","","","","","","","","","","",""
"14B","20-21","25","toilet","701000","Traffic","","","","","","","","","","","","","","","","","","","",""
"14B","20-21","26","drainage line","633000","Drainage","","","","","","","","","","","","","","","","","","","",""
"7A","20-21","27","drainage line","159000","Drainage","","","","","","","","","","","","","","","","","","","",""
"14D","20-21","28","road","862000","Road","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","",""
